transaction_id,user_id,timestamp,amount,transaction_type,status
TX_10340,USR_1047,2026-01-18 09:00:00,103.27,Manual Deposit,Completed
TX_10341,USR_1047,2026-01-19 19:00:00,237.85,Withdrawal,Completed
TX_10342,USR_1047,2026-01-19 11:00:00,110.59,Withdrawal,Completed
TX_10343,USR_1048,2026-02-22 18:00:00,33.77,Manual Deposit,Completed
TX_10344,USR_1048,2026-02-22 16:00:00,107.95,Manual Deposit,Completed
TX_10345,USR_1048,2026-02-21 03:00:00,175.67,Autosave Deposit,Completed
TX_10346,USR_1048,2026-02-22 05:00:00,116.73,Autosave Deposit,Completed
TX_10347,USR_1048,2026-02-22 00:00:00,33.85,Withdrawal,Completed
TX_10348,USR_1048,2026-02-22 00:00:00,140.67,Withdrawal,Completed
TX_10349,USR_1048,2026-02-21 23:00:00,24.53,Manual Deposit,Completed
TX_10350,USR_1048,2026-02-21 13:00:00,242.37,Manual Deposit,Completed
TX_10351,USR_1048,2026-02-21 06:00:00,169.06,Withdrawal,Completed
TX_10352,USR_1049,2026-02-01 04:00:00,198.83,Autosave Deposit,Completed
TX_10353,USR_1049,2026-02-01 09:00:00,198.87,Autosave Deposit,Completed
TX_10354,USR_1049,2026-02-01 05:00:00,209.16,Withdrawal,Completed
TX_10355,USR_1050,2026-01-11 15:00:00,88.85,Autosave Deposit,Completed
TX_10356,USR_1050,2026-01-12 15:00:00,10.68,Autosave Deposit,Completed
TX_10357,USR_1050,2026-01-11 09:00:00,139.65,Autosave Deposit,Completed
TX_10358,USR_1050,2026-01-11 08:00:00,168.65,Autosave Deposit,Completed
TX_10359,USR_1050,2026-01-11 09:00:00,13.57,Autosave Deposit,Completed
TX_10360,USR_1050,2026-01-12 14:00:00,87.71,Autosave Deposit,Completed
TX_10361,USR_1051,2026-01-11 09:00:00,188.01,Withdrawal,Completed
TX_10362,USR_1051,2026-01-11 08:00:00,188.96,Manual Deposit,Completed
TX_10363,USR_1051,2026-01-12 05:00:00,196.72,Withdrawal,Completed
TX_10364,USR_1052,2026-02-05 05:00:00,130.92,Withdrawal,Completed
TX_10365,USR_1052,2026-02-04 03:00:00,184.54,Withdrawal,Completed
TX_10366,USR_1052,2026-02-05 10:00:00,82.39,Withdrawal,Completed
TX_10367,USR_1052,2026-02-04 02:00:00,24.6,Manual Deposit,Completed
TX_10368,USR_1053,2026-01-15 20:00:00,35.91,Withdrawal,Completed
TX_10369,USR_1053,2026-01-15 05:00:00,27.64,Autosave Deposit,Completed
TX_10370,USR_1053,2026-01-14 21:00:00,155.99,Autosave Deposit,Completed
TX_10371,USR_1053,2026-01-14 09:00:00,76.0,Withdrawal,Completed
TX_10372,USR_1053,2026-01-15 14:00:00,141.61,Manual Deposit,Completed
TX_10373,USR_1053,2026-01-15 01:00:00,248.71,Withdrawal,Completed
TX_10374,USR_1053,2026-01-14 19:00:00,118.89,Withdrawal,Completed
TX_10375,USR_1053,2026-01-15 04:00:00,33.8,Withdrawal,Completed
TX_10376,USR_1053,2026-01-14 08:00:00,214.67,Withdrawal,Completed
TX_10377,USR_1054,2026-02-02 04:00:00,118.37,Autosave Deposit,Completed
TX_10378,USR_1054,2026-02-02 03:00:00,91.34,Manual Deposit,Completed
TX_10379,USR_1054,2026-02-02 02:00:00,109.84,Autosave Deposit,Completed
TX_10380,USR_1054,2026-02-01 21:00:00,112.42,Withdrawal,Completed
TX_10381,USR_1054,2026-02-01 17:00:00,99.83,Autosave Deposit,Completed
TX_10382,USR_1054,2026-02-02 20:00:00,231.52,Autosave Deposit,Completed
TX_10383,USR_1055,2026-02-26 06:00:00,113.65,Withdrawal,Completed
TX_10384,USR_1055,2026-02-28 00:00:00,99.44,Autosave Deposit,Completed
TX_10385,USR_1055,2026-02-27 12:00:00,24.4,Withdrawal,Completed
TX_10386,USR_1055,2026-02-27 12:00:00,89.12,Autosave Deposit,Completed
TX_10387,USR_1056,2026-01-31 19:00:00,235.87,Manual Deposit,Completed
TX_10388,USR_1056,2026-01-31 23:00:00,22.35,Manual Deposit,Completed
TX_10389,USR_1056,2026-01-31 15:00:00,84.99,Autosave Deposit,Completed
TX_10390,USR_1056,2026-01-31 13:00:00,131.78,Autosave Deposit,Completed
TX_10391,USR_1056,2026-01-31 19:00:00,125.73,Autosave Deposit,Completed
TX_10392,USR_1056,2026-01-30 23:00:00,212.89,Manual Deposit,Completed
TX_10393,USR_1056,2026-01-30 08:00:00,193.03,Withdrawal,Completed
TX_10394,USR_1056,2026-01-30 15:00:00,203.73,Withdrawal,Completed
TX_10395,USR_1057,2026-02-19 15:00:00,232.98,Withdrawal,Completed
TX_10396,USR_1057,2026-02-18 18:00:00,16.95,Manual Deposit,Completed
TX_10397,USR_1057,2026-02-19 21:00:00,192.98,Manual Deposit,Completed
TX_10398,USR_1058,2026-01-23 12:00:00,218.77,Withdrawal,Completed
TX_10399,USR_1058,2026-01-24 19:00:00,106.19,Autosave Deposit,Completed
TX_10400,USR_1058,2026-01-25 00:00:00,161.96,Autosave Deposit,Completed
TX_10401,USR_1059,2026-02-24 01:00:00,110.76,Manual Deposit,Completed
TX_10402,USR_1059,2026-02-23 11:00:00,98.81,Withdrawal,Completed
TX_10403,USR_1059,2026-02-23 21:00:00,196.44,Withdrawal,Completed
TX_10404,USR_1059,2026-02-24 15:00:00,30.39,Autosave Deposit,Completed
TX_10405,USR_1059,2026-02-23 10:00:00,47.78,Withdrawal,Completed
TX_10406,USR_1059,2026-02-23 04:00:00,171.75,Manual Deposit,Completed
TX_10407,USR_1060,2026-01-12 08:00:00,155.7,Manual Deposit,Completed
TX_10408,USR_1060,2026-01-11 18:00:00,61.74,Withdrawal,Completed
TX_10409,USR_1060,2026-01-11 08:00:00,92.84,Autosave Deposit,Completed
TX_10410,USR_1060,2026-01-11 19:00:00,172.77,Withdrawal,Completed
TX_10411,USR_1060,2026-01-12 08:00:00,136.46,Manual Deposit,Completed
TX_10412,USR_1060,2026-01-11 03:00:00,62.92,Withdrawal,Completed
TX_10413,USR_1060,2026-01-11 04:00:00,11.84,Manual Deposit,Completed
TX_10414,USR_1060,2026-01-11 14:00:00,194.16,Manual Deposit,Completed
TX_10415,USR_1060,2026-01-11 19:00:00,88.75,Autosave Deposit,Completed
TX_10416,USR_1061,2026-02-24 12:00:00,41.0,Withdrawal,Completed
TX_10417,USR_1061,2026-02-25 22:00:00,65.23,Withdrawal,Completed
TX_10418,USR_1061,2026-02-25 19:00:00,203.49,Autosave Deposit,Completed
TX_10419,USR_1061,2026-02-25 02:00:00,216.82,Autosave Deposit,Completed
TX_10420,USR_1061,2026-02-25 04:00:00,14.5,Autosave Deposit,Completed
TX_10421,USR_1061,2026-02-24 21:00:00,148.18,Withdrawal,Completed
TX_10422,USR_1061,2026-02-25 02:00:00,180.28,Manual Deposit,Completed
TX_10423,USR_1061,2026-02-24 19:00:00,37.64,Autosave Deposit,Completed
TX_10424,USR_1061,2026-02-24 21:00:00,51.25,Withdrawal,Completed
TX_10425,USR_1062,2026-02-07 06:00:00,114.81,Autosave Deposit,Completed
TX_10426,USR_1062,2026-02-07 16:00:00,114.56,Manual Deposit,Completed
TX_10427,USR_1062,2026-02-08 10:00:00,28.88,Manual Deposit,Completed
TX_10428,USR_1062,2026-02-09 00:00:00,91.48,Manual Deposit,Completed
TX_10429,USR_1062,2026-02-07 11:00:00,28.33,Withdrawal,Completed
TX_10430,USR_1062,2026-02-07 08:00:00,137.35,Autosave Deposit,Completed
TX_10431,USR_1062,2026-02-07 23:00:00,94.26,Withdrawal,Completed
TX_10432,USR_1062,2026-02-07 10:00:00,66.7,Autosave Deposit,Completed
TX_10433,USR_1063,2026-02-09 12:00:00,154.58,Withdrawal,Completed
TX_10434,USR_1063,2026-02-09 05:00:00,52.52,Withdrawal,Completed
TX_10435,USR_1063,2026-02-10 08:00:00,121.35,Withdrawal,Completed
TX_10436,USR_1063,2026-02-10 14:00:00,117.74,Withdrawal,Completed
TX_10437,USR_1063,2026-02-10 18:00:00,162.47,Withdrawal,Completed
TX_10438,USR_1063,2026-02-09 21:00:00,217.42,Withdrawal,Completed
TX_10439,USR_1064,2026-01-15 05:00:00,26.39,Manual Deposit,Completed
TX_10440,USR_1064,2026-01-15 17:00:00,82.68,Manual Deposit,Completed
TX_10441,USR_1064,2026-01-15 14:00:00,23.48,Withdrawal,Completed
TX_10442,USR_1064,2026-01-14 05:00:00,84.5,Manual Deposit,Completed
TX_10443,USR_1064,2026-01-14 03:00:00,23.65,Manual Deposit,Completed
TX_10444,USR_1065,2026-03-04 16:00:00,152.58,Manual Deposit,Completed
TX_10445,USR_1065,2026-03-04 06:00:00,149.28,Withdrawal,Completed
TX_10446,USR_1065,2026-03-03 03:00:00,117.94,Withdrawal,Completed
TX_10447,USR_1065,2026-03-04 18:00:00,55.18,Withdrawal,Completed
TX_10448,USR_1066,2026-02-02 04:00:00,118.13,Manual Deposit,Completed
TX_10449,USR_1066,2026-02-03 22:00:00,30.24,Withdrawal,Completed
TX_10450,USR_1066,2026-02-02 12:00:00,19.39,Withdrawal,Completed
TX_10451,USR_1066,2026-02-03 05:00:00,247.84,Withdrawal,Completed
TX_10452,USR_1066,2026-02-03 10:00:00,156.35,Manual Deposit,Completed
TX_10453,USR_1067,2026-01-13 01:00:00,108.1,Manual Deposit,Completed
TX_10454,USR_1067,2026-01-13 20:00:00,153.49,Withdrawal,Completed
TX_10455,USR_1067,2026-01-13 18:00:00,90.32,Manual Deposit,Completed
TX_10456,USR_1067,2026-01-12 07:00:00,143.91,Manual Deposit,Completed
TX_10457,USR_1067,2026-01-12 19:00:00,70.48,Withdrawal,Completed
TX_10458,USR_1067,2026-01-13 15:00:00,219.59,Manual Deposit,Completed
TX_10459,USR_1067,2026-01-12 06:00:00,149.86,Autosave Deposit,Completed
TX_10460,USR_1068,2026-02-12 18:00:00,177.64,Manual Deposit,Completed
TX_10461,USR_1068,2026-02-11 09:00:00,152.81,Autosave Deposit,Completed
TX_10462,USR_1068,2026-02-11 20:00:00,144.14,Withdrawal,Completed
TX_10463,USR_1068,2026-02-11 22:00:00,205.16,Withdrawal,Completed
TX_10464,USR_1068,2026-02-12 21:00:00,208.95,Withdrawal,Completed
TX_10465,USR_1068,2026-02-12 20:00:00,228.99,Autosave Deposit,Completed
TX_10466,USR_1068,2026-02-12 18:00:00,170.91,Withdrawal,Completed
TX_10467,USR_1069,2026-01-26 00:00:00,84.13,Autosave Deposit,Completed
TX_10468,USR_1069,2026-01-25 22:00:00,237.44,Manual Deposit,Completed
TX_10469,USR_1069,2026-01-25 13:00:00,64.37,Autosave Deposit,Completed
TX_10470,USR_1070,2026-02-26 19:00:00,212.66,Autosave Deposit,Completed
TX_10471,USR_1070,2026-02-27 09:00:00,195.01,Withdrawal,Completed
TX_10472,USR_1070,2026-02-27 10:00:00,19.06,Manual Deposit,Completed
TX_10473,USR_1070,2026-02-27 16:00:00,41.45,Manual Deposit,Completed
TX_10474,USR_1071,2026-02-13 12:00:00,209.52,Withdrawal,Completed
TX_10475,USR_1071,2026-02-13 11:00:00,183.08,Autosave Deposit,Completed
TX_10476,USR_1071,2026-02-14 03:00:00,97.43,Withdrawal,Completed
TX_10477,USR_1071,2026-02-13 16:00:00,242.7,Withdrawal,Completed
TX_10478,USR_1071,2026-02-13 19:00:00,190.57,Manual Deposit,Completed
TX_10479,USR_1072,2026-02-13 20:00:00,241.74,Manual Deposit,Completed
TX_10480,USR_1072,2026-02-13 13:00:00,98.28,Withdrawal,Completed
TX_10481,USR_1072,2026-02-14 05:00:00,120.8,Manual Deposit,Completed
TX_10482,USR_1072,2026-02-14 01:00:00,130.7,Manual Deposit,Completed
TX_10483,USR_1072,2026-02-13 11:00:00,206.05,Withdrawal,Completed
TX_10484,USR_1072,2026-02-13 09:00:00,219.52,Autosave Deposit,Completed
TX_10485,USR_1073,2026-03-07 12:00:00,234.23,Withdrawal,Completed
TX_10486,USR_1073,2026-03-07 10:00:00,214.28,Manual Deposit,Completed
TX_10487,USR_1073,2026-03-06 06:00:00,193.15,Manual Deposit,Completed
TX_10488,USR_1073,2026-03-07 05:00:00,227.27,Autosave Deposit,Completed
TX_10489,USR_1073,2026-03-07 04:00:00,32.01,Autosave Deposit,Completed
TX_10490,USR_1073,2026-03-07 05:00:00,222.31,Autosave Deposit,Completed
TX_10491,USR_1073,2026-03-07 03:00:00,22.78,Withdrawal,Completed
TX_10492,USR_1073,2026-03-07 00:00:00,66.59,Autosave Deposit,Completed
TX_10493,USR_1074,2026-03-03 02:00:00,86.48,Autosave Deposit,Completed
TX_10494,USR_1074,2026-03-04 22:00:00,165.99,Autosave Deposit,Completed
TX_10495,USR_1074,2026-03-03 09:00:00,19.19,Manual Deposit,Completed
TX_10496,USR_1074,2026-03-04 21:00:00,209.47,Withdrawal,Completed
TX_10497,USR_1074,2026-03-04 07:00:00,117.66,Autosave Deposit,Completed
TX_10498,USR_1074,2026-03-03 06:00:00,14.56,Autosave Deposit,Completed
TX_10499,USR_1075,2026-01-27 08:00:00,196.28,Autosave Deposit,Completed
TX_10500,USR_1075,2026-01-27 20:00:00,39.24,Autosave Deposit,Completed
TX_10501,USR_1075,2026-01-28 03:00:00,163.35,Withdrawal,Completed
TX_10502,USR_1075,2026-01-28 06:00:00,25.07,Manual Deposit,Completed
TX_10503,USR_1075,2026-01-28 15:00:00,138.65,Withdrawal,Completed
TX_10504,USR_1075,2026-01-28 09:00:00,148.01,Withdrawal,Completed
TX_10505,USR_1075,2026-01-27 10:00:00,79.91,Autosave Deposit,Completed
TX_10506,USR_1075,2026-01-28 16:00:00,94.68,Withdrawal,Completed
TX_10507,USR_1075,2026-01-28 03:00:00,54.96,Withdrawal,Completed
TX_10508,USR_1076,2026-02-08 05:00:00,238.82,Withdrawal,Completed
TX_10509,USR_1076,2026-02-09 09:00:00,198.74,Withdrawal,Completed
TX_10510,USR_1076,2026-02-09 12:00:00,14.88,Manual Deposit,Completed
TX_10511,USR_1076,2026-02-08 03:00:00,162.56,Manual Deposit,Completed
TX_10512,USR_1076,2026-02-08 17:00:00,189.36,Manual Deposit,Completed
TX_10513,USR_1076,2026-02-08 05:00:00,92.75,Withdrawal,Completed
TX_10514,USR_1076,2026-02-09 19:00:00,160.78,Withdrawal,Completed
TX_10515,USR_1076,2026-02-10 00:00:00,191.6,Autosave Deposit,Completed
TX_10516,USR_1077,2026-01-15 11:00:00,91.25,Withdrawal,Completed
TX_10517,USR_1077,2026-01-14 12:00:00,209.29,Withdrawal,Completed
TX_10518,USR_1077,2026-01-15 06:00:00,245.4,Manual Deposit,Completed
TX_10519,USR_1077,2026-01-15 17:00:00,53.75,Autosave Deposit,Completed
TX_10520,USR_1077,2026-01-14 05:00:00,181.85,Manual Deposit,Completed
TX_10521,USR_1077,2026-01-14 03:00:00,80.43,Autosave Deposit,Completed
TX_10522,USR_1077,2026-01-14 13:00:00,222.59,Manual Deposit,Completed
TX_10523,USR_1077,2026-01-14 20:00:00,133.69,Withdrawal,Completed
TX_10524,USR_1078,2026-02-23 03:00:00,190.79,Autosave Deposit,Completed
TX_10525,USR_1078,2026-02-23 19:00:00,95.67,Autosave Deposit,Completed
TX_10526,USR_1078,2026-02-24 18:00:00,89.66,Autosave Deposit,Completed
TX_10527,USR_1078,2026-02-24 00:00:00,114.87,Manual Deposit,Completed
TX_10528,USR_1078,2026-02-25 00:00:00,115.54,Manual Deposit,Completed
TX_10529,USR_1078,2026-02-23 22:00:00,243.69,Manual Deposit,Completed
TX_10530,USR_1078,2026-02-24 21:00:00,129.41,Withdrawal,Completed
TX_10531,USR_1079,2026-01-11 23:00:00,111.88,Manual Deposit,Completed
TX_10532,USR_1079,2026-01-11 15:00:00,248.82,Autosave Deposit,Completed
TX_10533,USR_1079,2026-01-11 11:00:00,80.5,Autosave Deposit,Completed
TX_10534,USR_1079,2026-01-10 06:00:00,88.7,Manual Deposit,Completed
TX_10535,USR_1080,2026-01-09 15:00:00,182.24,Autosave Deposit,Completed
TX_10536,USR_1080,2026-01-09 21:00:00,116.54,Manual Deposit,Completed
TX_10537,USR_1080,2026-01-08 03:00:00,184.44,Manual Deposit,Completed
TX_10538,USR_1080,2026-01-09 16:00:00,249.56,Manual Deposit,Completed
TX_10539,USR_1080,2026-01-09 17:00:00,245.21,Autosave Deposit,Completed
TX_10540,USR_1080,2026-01-08 05:00:00,171.08,Manual Deposit,Completed
TX_10541,USR_1080,2026-01-09 00:00:00,133.14,Withdrawal,Completed
TX_10542,USR_1080,2026-01-09 20:00:00,48.4,Autosave Deposit,Completed
TX_10543,USR_1080,2026-01-08 10:00:00,213.68,Withdrawal,Completed
TX_10544,USR_1080,2026-01-09 05:00:00,18.35,Autosave Deposit,Completed
TX_10545,USR_1081,2026-02-17 00:00:00,101.89,Withdrawal,Completed
TX_10546,USR_1081,2026-02-16 03:00:00,155.22,Withdrawal,Completed
TX_10547,USR_1081,2026-02-17 05:00:00,237.72,Manual Deposit,Completed
TX_10548,USR_1081,2026-02-17 05:00:00,193.14,Withdrawal,Completed
TX_10549,USR_1081,2026-02-16 09:00:00,137.07,Manual Deposit,Completed
TX_10550,USR_1081,2026-02-16 21:00:00,165.89,Autosave Deposit,Completed
TX_10551,USR_1081,2026-02-16 08:00:00,16.22,Autosave Deposit,Completed
TX_10552,USR_1081,2026-02-17 08:00:00,134.26,Withdrawal,Completed
TX_10553,USR_1082,2026-01-17 17:00:00,178.97,Autosave Deposit,Completed
TX_10554,USR_1082,2026-01-18 16:00:00,78.54,Manual Deposit,Completed
TX_10555,USR_1082,2026-01-17 13:00:00,39.43,Autosave Deposit,Completed
TX_10556,USR_1082,2026-01-18 05:00:00,51.44,Withdrawal,Completed
TX_10557,USR_1082,2026-01-18 05:00:00,249.34,Withdrawal,Completed
TX_10558,USR_1082,2026-01-17 21:00:00,170.28,Withdrawal,Completed
TX_10559,USR_1082,2026-01-17 05:00:00,142.0,Manual Deposit,Completed
TX_10560,USR_1083,2026-02-25 22:00:00,180.3,Withdrawal,Completed
TX_10561,USR_1083,2026-02-25 17:00:00,51.78,Manual Deposit,Completed
TX_10562,USR_1083,2026-02-25 09:00:00,63.82,Autosave Deposit,Completed
TX_10563,USR_1083,2026-02-24 09:00:00,66.82,Manual Deposit,Completed
TX_10564,USR_1083,2026-02-24 02:00:00,96.62,Withdrawal,Completed
TX_10565,USR_1084,2026-01-26 12:00:00,41.15,Autosave Deposit,Completed
TX_10566,USR_1084,2026-01-25 05:00:00,84.23,Withdrawal,Completed
TX_10567,USR_1084,2026-01-26 23:00:00,124.88,Manual Deposit,Completed
TX_10568,USR_1084,2026-01-26 03:00:00,207.6,Autosave Deposit,Completed
TX_10569,USR_1084,2026-01-25 09:00:00,243.37,Withdrawal,Completed
TX_10570,USR_1084,2026-01-25 05:00:00,117.99,Withdrawal,Completed
TX_10571,USR_1084,2026-01-26 10:00:00,92.68,Withdrawal,Completed
TX_10572,USR_1084,2026-01-26 17:00:00,151.07,Autosave Deposit,Completed
TX_10573,USR_1084,2026-01-26 04:00:00,130.69,Autosave Deposit,Completed
TX_10574,USR_1084,2026-01-25 08:00:00,134.34,Manual Deposit,Completed
TX_10575,USR_1085,2026-01-09 21:00:00,234.34,Autosave Deposit,Completed
TX_10576,USR_1085,2026-01-09 23:00:00,237.4,Withdrawal,Completed
TX_10577,USR_1085,2026-01-09 19:00:00,213.02,Manual Deposit,Completed
TX_10578,USR_1085,2026-01-09 13:00:00,162.41,Withdrawal,Completed
TX_10579,USR_1085,2026-01-09 18:00:00,40.04,Manual Deposit,Completed
TX_10580,USR_1086,2026-03-07 09:00:00,163.84,Withdrawal,Completed
TX_10581,USR_1086,2026-03-07 14:00:00,47.01,Withdrawal,Completed
TX_10582,USR_1086,2026-03-07 16:00:00,182.95,Withdrawal,Completed
TX_10583,USR_1086,2026-03-06 22:00:00,212.21,Withdrawal,Completed
TX_10584,USR_1087,2026-01-16 06:00:00,20.91,Withdrawal,Completed
TX_10585,USR_1087,2026-01-17 13:00:00,73.52,Autosave Deposit,Completed
TX_10586,USR_1087,2026-01-17 13:00:00,109.98,Withdrawal,Completed
TX_10587,USR_1088,2026-02-27 17:00:00,140.94,Withdrawal,Completed
TX_10588,USR_1088,2026-02-26 20:00:00,125.91,Withdrawal,Completed
TX_10589,USR_1088,2026-02-27 02:00:00,81.38,Autosave Deposit,Completed
TX_10590,USR_1088,2026-02-27 21:00:00,24.38,Manual Deposit,Completed
TX_10591,USR_1088,2026-02-27 03:00:00,126.22,Autosave Deposit,Completed
TX_10592,USR_1088,2026-02-26 22:00:00,155.6,Manual Deposit,Completed
TX_10593,USR_1088,2026-02-27 22:00:00,86.64,Manual Deposit,Completed
TX_10594,USR_1088,2026-02-27 02:00:00,41.38,Manual Deposit,Completed
TX_10595,USR_1088,2026-02-27 09:00:00,144.8,Manual Deposit,Completed
TX_10596,USR_1088,2026-02-26 16:00:00,121.95,Manual Deposit,Completed
TX_10597,USR_1089,2026-01-15 10:00:00,33.23,Manual Deposit,Completed
TX_10598,USR_1089,2026-01-16 01:00:00,217.4,Manual Deposit,Completed
TX_10599,USR_1089,2026-01-15 16:00:00,241.04,Autosave Deposit,Completed
TX_10600,USR_1089,2026-01-15 21:00:00,234.1,Withdrawal,Completed
TX_10601,USR_1089,2026-01-15 21:00:00,55.56,Autosave Deposit,Completed
TX_10602,USR_1089,2026-01-16 08:00:00,249.03,Manual Deposit,Completed
TX_10603,USR_1090,2026-02-03 08:00:00,15.56,Manual Deposit,Completed
TX_10604,USR_1090,2026-02-03 09:00:00,119.74,Autosave Deposit,Completed
TX_10605,USR_1090,2026-02-02 14:00:00,150.0,Autosave Deposit,Completed
TX_10606,USR_1090,2026-02-02 04:00:00,77.53,Withdrawal,Completed
TX_10607,USR_1090,2026-02-03 18:00:00,171.4,Manual Deposit,Completed
TX_10608,USR_1090,2026-02-03 11:00:00,11.96,Autosave Deposit,Completed
TX_10609,USR_1090,2026-02-03 04:00:00,42.14,Manual Deposit,Completed
TX_10610,USR_1091,2026-01-25 00:00:00,20.86,Autosave Deposit,Completed
TX_10611,USR_1091,2026-01-25 13:00:00,144.84,Manual Deposit,Completed
TX_10612,USR_1091,2026-01-25 12:00:00,79.26,Manual Deposit,Completed
TX_10613,USR_1091,2026-01-25 09:00:00,118.09,Withdrawal,Completed
TX_10614,USR_1091,2026-01-24 18:00:00,208.07,Withdrawal,Completed
TX_10615,USR_1091,2026-01-25 20:00:00,156.65,Autosave Deposit,Completed
TX_10616,USR_1091,2026-01-24 07:00:00,104.54,Manual Deposit,Completed
TX_10617,USR_1091,2026-01-25 12:00:00,235.35,Autosave Deposit,Completed
TX_10618,USR_1091,2026-01-24 13:00:00,154.59,Manual Deposit,Completed
TX_10619,USR_1092,2026-02-08 03:00:00,19.34,Withdrawal,Completed
TX_10620,USR_1092,2026-02-08 22:00:00,202.95,Withdrawal,Completed
TX_10621,USR_1092,2026-02-09 06:00:00,45.75,Withdrawal,Completed
TX_10622,USR_1093,2026-02-14 16:00:00,86.45,Manual Deposit,Completed
TX_10623,USR_1093,2026-02-14 16:00:00,187.44,Manual Deposit,Completed
TX_10624,USR_1093,2026-02-14 14:00:00,90.73,Withdrawal,Completed
TX_10625,USR_1093,2026-02-14 11:00:00,127.56,Withdrawal,Completed
TX_10626,USR_1093,2026-02-13 20:00:00,123.97,Autosave Deposit,Completed
TX_10627,USR_1093,2026-02-14 00:00:00,89.5,Autosave Deposit,Completed
TX_10628,USR_1093,2026-02-14 03:00:00,150.09,Withdrawal,Completed
TX_10629,USR_1093,2026-02-14 21:00:00,161.02,Withdrawal,Completed
TX_10630,USR_1094,2026-03-04 18:00:00,197.9,Withdrawal,Completed
TX_10631,USR_1094,2026-03-04 13:00:00,64.61,Autosave Deposit,Completed
TX_10632,USR_1094,2026-03-04 14:00:00,125.31,Withdrawal,Completed
TX_10633,USR_1094,2026-03-04 17:00:00,183.08,Manual Deposit,Completed
TX_10634,USR_1094,2026-03-03 10:00:00,207.2,Autosave Deposit,Completed
TX_10635,USR_1094,2026-03-03 03:00:00,147.42,Withdrawal,Completed
TX_10636,USR_1094,2026-03-03 08:00:00,55.79,Manual Deposit,Completed
TX_10637,USR_1095,2026-01-30 10:00:00,109.11,Autosave Deposit,Completed
TX_10638,USR_1095,2026-01-31 03:00:00,130.44,Withdrawal,Completed
TX_10639,USR_1095,2026-01-31 07:00:00,219.48,Withdrawal,Completed
TX_10640,USR_1095,2026-01-31 23:00:00,24.95,Autosave Deposit,Completed
TX_10641,USR_1095,2026-01-31 10:00:00,59.76,Manual Deposit,Completed
TX_10642,USR_1095,2026-01-31 19:00:00,124.81,Manual Deposit,Completed
TX_10643,USR_1095,2026-01-30 21:00:00,239.6,Manual Deposit,Completed
TX_10644,USR_1095,2026-01-31 11:00:00,92.16,Manual Deposit,Completed
TX_10645,USR_1095,2026-01-31 20:00:00,195.28,Withdrawal,Completed
TX_10646,USR_1096,2026-01-16 13:00:00,239.76,Manual Deposit,Completed
TX_10647,USR_1096,2026-01-17 12:00:00,81.64,Manual Deposit,Completed
TX_10648,USR_1096,2026-01-16 19:00:00,179.18,Withdrawal,Completed
TX_10649,USR_1096,2026-01-17 22:00:00,127.36,Manual Deposit,Completed
TX_10650,USR_1096,2026-01-16 23:00:00,144.52,Withdrawal,Completed
TX_10651,USR_1096,2026-01-16 18:00:00,79.07,Withdrawal,Completed
TX_10652,USR_1096,2026-01-17 20:00:00,140.37,Manual Deposit,Completed
TX_10653,USR_1096,2026-01-16 23:00:00,239.11,Autosave Deposit,Completed
TX_10654,USR_1096,2026-01-16 19:00:00,20.1,Withdrawal,Completed
TX_10655,USR_1096,2026-01-16 06:00:00,93.13,Manual Deposit,Completed
TX_10656,USR_1097,2026-01-29 14:00:00,58.5,Withdrawal,Completed
TX_10657,USR_1097,2026-01-29 18:00:00,233.93,Withdrawal,Completed
TX_10658,USR_1097,2026-01-29 18:00:00,42.95,Withdrawal,Completed
TX_10659,USR_1097,2026-01-31 00:00:00,150.84,Autosave Deposit,Completed
TX_10660,USR_1097,2026-01-29 04:00:00,170.76,Withdrawal,Completed
TX_10661,USR_1097,2026-01-29 15:00:00,163.11,Autosave Deposit,Completed
TX_10662,USR_1097,2026-01-29 07:00:00,109.19,Withdrawal,Completed
TX_10663,USR_1097,2026-01-30 07:00:00,34.13,Autosave Deposit,Completed
TX_10664,USR_1097,2026-01-29 01:00:00,241.48,Autosave Deposit,Completed
TX_10665,USR_1097,2026-01-30 03:00:00,166.69,Manual Deposit,Completed
TX_10666,USR_1098,2026-01-31 19:00:00,87.08,Withdrawal,Completed
TX_10667,USR_1098,2026-01-31 04:00:00,227.9,Autosave Deposit,Completed
TX_10668,USR_1098,2026-02-01 18:00:00,147.79,Withdrawal,Completed
TX_10669,USR_1098,2026-02-02 00:00:00,183.55,Autosave Deposit,Completed
TX_10670,USR_1098,2026-01-31 12:00:00,110.29,Autosave Deposit,Completed
TX_10671,USR_1098,2026-01-31 03:00:00,249.32,Manual Deposit,Completed
TX_10672,USR_1099,2026-01-24 00:00:00,240.91,Manual Deposit,Completed
TX_10673,USR_1099,2026-01-22 03:00:00,12.22,Withdrawal,Completed
TX_10674,USR_1099,2026-01-23 15:00:00,35.75,Manual Deposit,Completed
TX_10675,USR_1099,2026-01-22 19:00:00,119.04,Withdrawal,Completed
TX_10676,USR_1099,2026-01-23 11:00:00,135.84,Autosave Deposit,Completed
TX_10677,USR_1100,2026-02-21 18:00:00,56.27,Autosave Deposit,Completed
TX_10678,USR_1100,2026-02-21 22:00:00,49.0,Manual Deposit,Completed
TX_10679,USR_1100,2026-02-22 18:00:00,71.74,Autosave Deposit,Completed
TX_10680,USR_1100,2026-02-21 01:00:00,186.79,Manual Deposit,Completed
